name,price,img,add_img,categor_list,proizvodit,country_proizvodit,artikul,size
Куртка женская джинсовая Haodi HD99-282S ,1 950 руб.,/upload/iblock/76f/76f407137d16711b58542f977c183f40.jpg,"/upload/resize_cache/iblock/76f/70_113_2/76f407137d16711b58542f977c183f40.jpg,/upload/resize_cache/iblock/43a/70_113_2/43ae4e43b1a59c1b3f51074b9adcd214.jpg,/upload/resize_cache/iblock/fca/70_113_2/fcaa6ce31d02fc686c76a6354825a0d9.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: HD99-282S,"2XL,L,S,XL"
Куртка женская джинсовая Haodi HD99-281BS ,1 950 руб.,/upload/iblock/3fa/3fa4e3ef73cae97196ee98a07fc31905.jpg,"/upload/resize_cache/iblock/3fa/70_113_2/3fa4e3ef73cae97196ee98a07fc31905.jpg,/upload/resize_cache/iblock/771/70_113_2/771b7b3275a7e85864235c8d0a9ebc7a.jpg,/upload/resize_cache/iblock/60b/70_113_2/60bfa6eb53cb0210f954444e1d5008e3.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: HD99-281BS,32
Куртка женская джинсовая Rich Berg B-9198 ,1 700 руб.,/upload/iblock/d25/d256e3f32bd48480477fdfb964aa5c89.jpg,"/upload/resize_cache/iblock/d25/70_113_2/d256e3f32bd48480477fdfb964aa5c89.jpg,/upload/resize_cache/iblock/6af/70_113_2/6afdb17cadac9052c3945712820816a7.jpg,/upload/resize_cache/iblock/72c/70_113_2/72c94cdbc11434040b776918fb818aba.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: B-9198,"L,S"
Куртка женская джинсовая Miss Bon MB-441 ,1 450 руб.,/upload/iblock/fd9/fd9b224a68aa0a59b13e5a80edc4c3cf.jpg,"/upload/resize_cache/iblock/fd9/70_113_2/fd9b224a68aa0a59b13e5a80edc4c3cf.jpg,/upload/resize_cache/iblock/130/70_113_2/13080474b69616b1fbe85da1280a0ef1.jpg,/upload/resize_cache/iblock/b96/70_113_2/b96cce9c5069d210da5c340f135a4d22.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: MB-441,"S,XL,XS"
Куртка женская джинсовая Haodi HD99-283BS ,1 950 руб.,/upload/iblock/386/38688cf4bc882dd0cc18e4425ac92e36.jpg,"/upload/resize_cache/iblock/386/70_113_2/38688cf4bc882dd0cc18e4425ac92e36.jpg,/upload/resize_cache/iblock/5d9/70_113_2/5d9b567f8f5bd875624642f710170cce.jpg,/upload/resize_cache/iblock/0a2/70_113_2/0a2c80fb379712d698274aaa69ac2caf.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: HD99-283BS,"32,36"
Куртка женская джинсовая Haodi HD99-246AS ,1 950 руб.,/upload/iblock/dfb/dfbbf63fb9119ca7bfbe6d657a460a9a.jpg,"/upload/resize_cache/iblock/dfb/70_113_2/dfbbf63fb9119ca7bfbe6d657a460a9a.jpg,/upload/resize_cache/iblock/e50/70_113_2/e5020c2c0cad766161f719152e607159.jpg,/upload/resize_cache/iblock/342/70_113_2/342007563e6df8af8255824f3ccd96cc.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: HD99-246AS,"2XL,L,XL"
Куртка женская джинсовая Haodi HD99-280AS ,1 950 руб.,/upload/iblock/062/0627c40dae5fa3a8b88dbd955b724e3d.jpg,"/upload/resize_cache/iblock/062/70_113_2/0627c40dae5fa3a8b88dbd955b724e3d.jpg,/upload/resize_cache/iblock/6e4/70_113_2/6e4360483f74f887da9ed88c6b764234.jpg,/upload/resize_cache/iblock/bcd/70_113_2/bcd8378d0619577ffc194732848b0fa6.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: HD99-280AS,"3XL,L"
Куртка женская джинсовая Haodi HD99-241BS ,1 950 руб.,/upload/iblock/cf5/cf56500d6f97199d3ffdbfca7c4808bb.jpg,"/upload/resize_cache/iblock/cf5/70_113_2/cf56500d6f97199d3ffdbfca7c4808bb.jpg,/upload/resize_cache/iblock/519/70_113_2/519aee83429bc6b43bef86c36b12c7a3.jpg,/upload/resize_cache/iblock/174/70_113_2/1743ba6f1117491aa6b5ee63b3311311.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: HD99-241BS,"31,32,34"
Куртка женская джинсовая Haodi HD99-279S ,1 950 руб.,/upload/iblock/836/83659407aa29b07f72da07e29616b009.jpg,"/upload/resize_cache/iblock/836/70_113_2/83659407aa29b07f72da07e29616b009.jpg,/upload/resize_cache/iblock/ebe/70_113_2/ebe0a151ac9d44815a65756e0096369d.jpg,/upload/resize_cache/iblock/a60/70_113_2/a60bfd8994d2529793e18fb167e70f64.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Куртки, пиджаки и жилетки",Производитель: ,Китай,Артикул: HD99-279S,"2XL,L,M,S,XL"
Комбинезон женский джинсовый Miss Bon MB-425 ,1 400 руб.,/upload/iblock/17d/17daf2c4f807493b40faaaf4fcc0a811.jpg,"/upload/resize_cache/iblock/17d/70_113_2/17daf2c4f807493b40faaaf4fcc0a811.jpg,/upload/resize_cache/iblock/4a7/70_113_2/4a7b397fcab98ab6a441f3715a6ca746.jpg,/upload/resize_cache/iblock/2ae/70_113_2/2aed7e72afd69080439c151ae8fdfc44.jpg,/upload/resize_cache/iblock/afd/70_113_2/afddda6aceee0e205154fd9202e632b8.jpg","Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Комбинезоны и сарафаны ",Производитель: ,Китай,Артикул: MB-425,25
Джинсы женские утепленные HDL 318 ,900 руб.,/upload/iblock/a2f/a2f67472d8cfd8b73c3709015fd5de84.jpg,,"Главная,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые",Производитель: ,Китай,Артикул: 318,"30,31,32,33"
